address,suburb,postcode,state,orientation,gnaf_pid,property_centroid_x,property_centroid_y,property_area,property_perimeter,nearest_point_x,nearest_point_y,angle_to_road,road_id,distance_to_road
5 THE BARBETTE,CASTLECRAG,2068,NSW,South,GANSW704355803,335115.13530994416,6258153.03224362,776.9981852178983,118.06176710005097,335115.7316724538,6258129.513103178,-88.54749221115802,85,3.6433134846077517
11 THE REDOUBT,CASTLECRAG,2068,NSW,Southwest,GANSW704358810,335042.9263345429,6258170.497273471,706.6844251364262,122.09383099435952,335029.06896461773,6258146.848871084,-120.36923161443129,115,2.9140550379170684
13 THE REDOUBT,CASTLECRAG,2068,NSW,South,GANSW704358811,335025.8230262772,6258173.753631472,720.048572721089,124.60794492946488,335016.9402006661,6258140.826254354,-105.09730327939431,113,8.13547367103508
15 THE REDOUBT,CASTLECRAG,2068,NSW,Southwest,GANSW704358812,335002.11267387134,6258168.909019843,803.6125017011093,120.05055223016484,334985.57982419897,6258153.61751648,-137.23375683560494,113,6.971388726618415
1 THE REDOUBT,CASTLECRAG,2068,NSW,Northeast,GANSW704358809,334971.9999324324,6258136.5962557485,812.4111874400564,135.5871912565366,334987.8035454289,6258151.213276169,42.766243164390794,113,6.0720740509141065
4 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704355782,334954.16287095327,6258135.438597115,957.3935072588288,140.8037251188534,334935.0735435461,6258151.32008148,140.2410265768844,117,5.9752364141052485
16 THE BARBETTE,CASTLECRAG,2068,NSW,South,GANSW704355798,335117.4944145186,6258091.088505754,657.0539835109053,119.85972644796075,335113.8008528482,6258074.029408566,-102.2168582733905,86,0.0
18 THE BARBETTE,CASTLECRAG,2068,NSW,South,GANSW704355799,335097.5429528804,6258097.453818747,811.3408249870272,122.04580909174783,335097.81230572227,6258075.199811268,-89.30655062888451,86,0.0
6 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704361402,334941.2650896503,6258118.509190741,788.6695135234343,122.11207192647646,334922.0932253166,6258136.807608629,136.33534445522392,117,5.097266800567368
13 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704343569,334869.8452922433,6258127.808037175,609.2387968081966,105.97222870328456,334861.9850745891,6258144.249046229,115.55181442796098,116,0.6674702889506383
11 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704343567,334884.4665697958,6258138.585474472,654.4593272230015,108.19972560808542,334871.1954762995,6258152.000736769,134.6904716565566,116,1.0042905508104663
9 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704355793,334897.7979182129,6258151.075261178,683.6094536720516,111.68735250259809,334884.17769774597,6258164.843443142,134.69047165667263,116,0.21017925216331554
7 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704355791,334910.599994788,6258163.408924995,679.7140248325735,112.52995078572023,334896.81436715904,6258177.344311,134.69047165716884,116,0.0
5 THE RAMPART,CASTLECRAG,2068,NSW,West,GANSW704358388,334922.5756176308,6258174.462458651,562.7746866600477,105.44631785590266,334901.14468774735,6258181.628095254,161.51214810441326,116,0.9848533295750608
18 THE PARAPET,CASTLECRAG,2068,NSW,Southeast,GANSW704352812,334856.38019735157,6258170.595725193,700.1496453581611,121.60856777459895,334873.00475349574,6258153.790570341,-45.30952834323938,116,1.6654149116353896
22 THE PARAPET,CASTLECRAG,2068,NSW,Southeast,GANSW704341147,334827.87086359586,6258151.966891653,727.0503190635939,121.24693804647164,334837.2209113773,6258132.409644387,-64.44818557202109,116,2.6981282578643766
24 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704341149,334810.8918878838,6258147.688699431,704.217046734404,118.27651839722414,334812.2311231294,6258125.638639116,-86.52434586341303,116,2.9076190098298316
20 THE PARAPET,CASTLECRAG,2068,NSW,Southeast,GANSW704352815,334842.5488181934,6258161.57328726,781.1501371767711,125.83325292660096,334852.9063803586,6258139.908648846,-64.4481855718239,116,1.6654149116353896
30 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704352828,334762.7064427452,6258146.638934326,815.4428909319497,127.20423714987659,334760.40754923597,6258121.412664266,-95.20703504628457,116,2.8419986365072765
28 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704341153,334780.6884859446,6258146.020036817,763.3933950897226,121.93284705457424,334783.9925909735,6258122.000612593,-82.16756587035707,116,2.8419986365072765
26 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704341151,334795.9370939292,6258146.09419514,512.4812870241949,107.75913125840337,334798.96802490426,6258124.060628941,-82.1675658703112,116,2.9346641048191033
25 THE RAMPART,CASTLECRAG,2068,NSW,North,GANSW704344293,334763.27904724726,6258096.342020293,934.7895922145871,136.46289109980285,334765.52128957596,6258120.946644342,84.79296495367032,116,0.1056989981891973
23 THE RAMPART,CASTLECRAG,2068,NSW,North,GANSW704340977,334781.587235463,6258097.315430314,842.7083383867342,130.70981114790524,334778.2992815855,6258121.217442606,97.83243412945086,116,0.21188620423032736
21 THE RAMPART,CASTLECRAG,2068,NSW,North,GANSW704344289,334800.0798779689,6258100.852121626,897.3311239491185,131.09419310750965,334796.92596369283,6258123.779723593,97.83243412965975,116,0.3721452867157721
19 THE RAMPART,CASTLECRAG,2068,NSW,North,GANSW704346880,334819.6442152941,6258103.078170906,782.4129474258457,121.33407223718643,334817.96843768796,6258125.987101377,94.18370809617714,116,0.0
17 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704346878,334837.81419344194,6258110.449886236,680.7963487729089,113.6128011898224,334829.2303133287,6258128.589450648,115.3241274574341,116,0.04246225742322878
15 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704343571,334853.6751471328,6258119.700620165,672.0653848264553,111.4343919193092,334845.6683415882,6258136.448243226,115.55181442837747,116,0.2607232869541818
8 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704356982,334928.2821342513,6258107.486358647,623.9931120752565,112.61799533604217,334912.35179666895,6258127.726744266,128.2047629683124,117,5.096496151834073
10 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704346872,334913.89024934336,6258096.1586141065,615.4605468354926,111.82503054804081,334897.9596636592,6258116.399314952,128.20476296910425,117,5.634504307853554
12 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704346874,334900.72533884057,6258086.936018898,659.9929231349898,112.7166337192898,334886.769995351,6258109.360358091,121.89525152949429,117,6.276671644205267
16 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW708819213,334872.45971306134,6258072.101070439,312.0637053649716,86.05029122379328,334861.11038051307,6258094.312046108,117.06605871749828,117,7.014458615007367
14 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704343570,334884.96233076707,6258078.369001039,641.6588876462116,107.65171134550661,334871.56448832405,6258099.897511865,121.89525152979176,117,6.756949693032442
31 THE RAMPART,CASTLECRAG,2068,NSW,South,GANSW704356197,334712.72807451856,6258091.372888273,864.8936949917249,120.43571083027608,334705.99440684885,6258071.734989852,-108.9264038278834,117,8.951947864505405
27 THE RAMPART,CASTLECRAG,2068,NSW,North,GANSW704344295,334745.9018755061,6258097.515061655,809.8341476956127,133.44001750681306,334748.1812240698,6258122.526860678,84.79296495363238,116,0.04041484659180912
29 THE RAMPART,CASTLECRAG,2068,NSW,North,GANSW704344297,334727.02196306264,6258105.538335626,830.7563276968428,149.96074333019948,334728.73166876676,6258124.299316785,84.79296495358666,116,0.04041484659180912
38 THE RAMPART,CASTLECRAG,2068,NSW,Southeast,GANSW704355780,334632.0960037399,6258092.178319541,727.0616325555945,116.11990902683115,334639.6757029054,6258075.224882293,-65.91109585011516,119,0.556851983024812
40 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704355783,334619.8004071753,6258106.072922201,768.3878384988604,120.1768515862939,334641.2262783905,6258120.768788765,34.44597433353843,117,5.472363608418366
16 THE PARAPET,CASTLECRAG,2068,NSW,Southeast,GANSW704350222,334870.12461901305,6258182.109505864,841.6726405994605,128.92565281641328,334885.7077685283,6258166.357070827,-45.30952834309903,116,2.5025038719367836
10A THE POSTERN,CASTLECRAG,2068,NSW,Southeast,GANSW717111021,334564.56912935287,6258098.642490405,10132.138987367449,627.6344258227251,334591.3972891489,6258069.743185958,-47.12845239209251,119,0.0
10 THE POSTERN,CASTLECRAG,2068,NSW,Southeast,GANSW704351774,334564.56912935287,6258098.642490405,10132.138987367449,627.6344258227251,334591.3972891489,6258069.743185958,-47.12845239209251,119,0.0
28 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704353914,334482.1725507969,6258083.642381224,583.140816736446,104.75294600207758,334465.2237326683,6258095.905645175,144.11249979912387,121,5.189486398700048
30 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northeast,GANSW704353916,334488.701803506,6258110.322321018,787.9505787491656,129.5270663622523,334503.79434248735,6258121.445774186,36.390834457723685,122,0.0
21 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,East,GANSW704345929,334486.8516830704,6258139.8962558815,1397.5853016718172,170.743759205208,334503.4958308334,6258140.161723162,0.9137665333881155,122,0.0
48 THE RAMPART,CASTLECRAG,2068,NSW,Northwest,GANSW704361400,334574.1336067909,6258166.146729215,769.8487308657614,123.1532490395611,334563.76998341654,6258173.069458091,146.25773235672142,127,3.4672638051876064
37 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704356203,334646.59604253975,6258165.4026965825,582.0435894104962,108.31387008889817,334658.852700945,6258179.433876353,48.86180764557219,125,0.0
35 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704356201,334657.57765954774,6258151.829163889,847.1051770953092,127.39689311287454,334671.80664064724,6258168.118219614,48.86180764527604,125,0.0
44 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704355787,334602.68907323387,6258148.84932105,408.1195874402041,83.20295915373184,334616.5691980032,6258159.113786425,36.48322735993685,117,4.70615521696957
46 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704355788,334586.3040990809,6258154.786959599,681.0984661411846,117.84933961053868,334605.0505572212,6258173.528492289,44.99247205534981,117,5.365672690769054
44A THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704361397,334593.211934662,6258133.665565306,423.562157600653,120.11252544578551,334622.33072919294,6258150.80577285,30.482360216083546,117,4.66826302576369
42 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704355785,334608.9477051725,6258123.646838872,886.266722754152,127.00402868652054,334630.47636634944,6258136.967484482,31.746739576153107,117,4.66826302576369
33A THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW710650313,334670.029391751,6258138.335342049,861.9589881368653,132.98714066467062,334685.1266054035,6258157.274282636,51.439830402822444,125,0.0
33 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704356199,334670.029391751,6258138.335342049,861.9589881368653,132.98714066467062,334685.1266054035,6258157.274282636,51.439830402822444,125,0.0
32 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704352830,334746.60586774145,6258146.93606023,641.7037000942945,121.4557312103669,334744.4127313838,6258122.870286929,-95.20703504627612,116,3.062343638530095
36 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352832,334716.2857882205,6258159.197264988,665.6652960256949,118.28819050721785,334703.9775688191,6258142.247200159,-125.98512191454755,124,2.9724845946624794
34 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352831,334731.14381971216,6258150.302634071,828.7501268745024,128.86533251720658,334715.6001007283,6258132.24352824,-130.71902781580445,116,3.1057601021377295
38 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352833,334704.2363051607,6258172.354467785,752.9308530785289,118.66192155496373,334689.4608835245,6258153.819204328,-128.56016959730113,125,3.244104328510034
40 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352835,334689.809078515,6258183.988825556,730.9255258656993,116.3486063876309,334674.1542619606,6258166.067501644,-131.13819235343257,125,3.6991830193904858
39 THE RAMPART,CASTLECRAG,2068,NSW,Northeast,GANSW704356205,334634.4096140033,6258178.509430154,685.2478725447781,109.05327723905897,334645.44667751784,6258191.144441851,48.861807646367716,125,0.0
12 THE POSTERN,CASTLECRAG,2068,NSW,Southeast,GANSW704340951,334558.0830906902,6258183.450515627,621.0983769968115,111.92604239497273,334566.81027286896,6258177.620902384,-33.74226764289971,127,1.0153139323356668
14 THE POSTERN,CASTLECRAG,2068,NSW,Southeast,GANSW704340952,334540.5243989546,6258186.756965581,749.8083290754104,116.67436226546488,334562.9200362482,6258171.797050562,-33.74226764228872,127,9.375476022721886
16 THE POSTERN,CASTLECRAG,2068,NSW,South,GANSW704340953,334521.9081008097,6258184.741468451,726.2865057482885,116.75451044080464,334524.59758099954,6258154.433453854,-84.9289555401564,127,10.767316357257009
3 THE RAMPART,CASTLECRAG,2068,NSW,Southeast,GANSW704357660,334932.8546591356,6258186.305442087,548.063437051441,102.75921707523769,334952.7484985002,6258173.656851488,-32.44838022852732,117,7.419798438031367
2 THE RAMPART,CASTLECRAG,2068,NSW,West,GANSW704344287,334991.7313016333,6258189.177544184,877.8990663938055,128.9431750561146,334966.34260294784,6258197.922586466,160.99392286606778,142,5.267314412998633
10 THE BASTION,CASTLECRAG,2068,NSW,North,GANSW704341217,335115.9246752282,6258188.613281989,691.3015305703549,112.61773657292795,335124.83427502826,6258213.008261479,69.93665995114847,139,6.782644793359888
12 THE BASTION,CASTLECRAG,2068,NSW,North,GANSW704341218,335098.73152363783,6258194.655506789,700.2804779529686,113.05757688193373,335107.7175278365,6258219.25968577,69.93665995095381,139,6.971092442513097
16 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369723,334463.78189543734,6258471.371382257,559.778877318726,108.65810978139173,334485.2487251977,6258479.556629822,20.871721699442997,15,4.459681332560356
18 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369725,334458.30961818964,6258485.507356235,558.4154443529105,108.54266639388865,334479.84827195853,6258493.719990111,20.871721698846656,15,4.548700881821763
117 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW704341166,334421.643336543,6258484.5595781505,487.6209505458821,98.72472495759716,334475.5096165096,6258505.098653637,20.87172169880367,15,41.49382796045673
115 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW704341165,334427.0975463139,6258470.43537431,487.4569371622764,98.71646084445578,334480.9038581289,6258490.951584093,20.871721699074264,15,41.432498455700426
113 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW706364625,334432.5929815708,6258456.182096133,496.4993840296976,99.27734505447161,334486.3463012388,6258476.6781001445,20.871721698380874,15,41.36788779729829
111 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW710647047,334438.1417058426,6258441.863358367,492.0240704840786,99.0224428149303,334491.8172998702,6258462.32972579,20.871721698401327,15,41.31062553318304
109 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW704341164,334443.6138378644,6258427.594381709,492.9571542440009,99.09433389582867,334497.2620110209,6258448.0502936235,20.8717216989652,15,41.232405080485776
105 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW704341162,334454.5520721128,6258399.234931421,501.08376289297956,99.61526777540718,334508.0912446139,6258419.649281663,20.87172169902813,15,41.078529465451034
107 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW706364628,334449.1224466461,6258413.470500718,482.56574367652956,98.4890040234095,334502.6630502055,6258433.885396618,20.871721698366077,15,41.14718302304992
103 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,West,GANSW710650270,334460.1672044612,6258384.812626845,495.9725527361619,99.22784270047397,334437.1761730067,6258376.229494647,-159.52812777076525,167,8.391521519051665
101 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW710647042,334465.7032685391,6258370.540771636,491.3294846515696,99.00946142562427,334519.05903765844,6258390.883738617,20.870360364859657,15,40.872249774244665
1A MOROTAI CRESCENT,CASTLECRAG,2068,NSW,South,GANSW710652039,334299.89479920414,6258049.165917727,565.225498680262,97.86669124026724,334300.1492220702,6258027.510210168,-89.3268894236654,172,11.233246766855917
1 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,South,GANSW704345916,334299.89479920414,6258049.165917727,565.225498680262,97.86669124026724,334300.1492220702,6258027.510210168,-89.3268894236654,172,11.233246766855917
69 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,South,GANSW710643594,334273.2301826878,6258051.554012042,596.6307760496372,101.8679675392089,334273.51633825304,6258027.197312766,-89.3268894236423,172,10.893090735395111
"UNIT 2, 69 EASTERN VALLEY WAY",CASTLECRAG,2068,NSW,South,GANSW706361188,334273.2301826878,6258051.554012042,596.6307760496372,101.8679675392089,334273.51633825304,6258027.197312766,-89.3268894236423,172,10.893090735395111
"UNIT 1, 69 EASTERN VALLEY WAY",CASTLECRAG,2068,NSW,South,GANSW706361189,334273.2301826878,6258051.554012042,596.6307760496372,101.8679675392089,334273.51633825304,6258027.197312766,-89.3268894236423,172,10.893090735395111
3 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,South,GANSW704353915,334321.7476243379,6258053.649607902,570.245197861752,99.98919659898588,334323.9609194585,6258027.963354945,-85.07518619834471,172,10.905358035878299
5 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,South,GANSW704353918,334340.0992083387,6258057.711865058,659.2486011853139,108.08121738488204,334342.5247040656,6258029.562931729,-85.07518619839857,172,9.77197580330561
16 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704345923,334385.8439317582,6258021.520837197,708.8578058357976,111.97296891704926,334373.3175496626,6258040.856003853,122.93738126156086,172,4.236660977776066
14 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704345921,334368.48495425464,6258011.680961182,761.257226757752,117.46893956216655,334358.7163436185,6258034.205914331,113.44538948106634,172,4.174374508226917
10A THE OUTPOST,NORTHBRIDGE,2063,NSW,Northwest,GANSW721247550,334386.4220362101,6257960.735643133,21423.21835668657,741.2113198259148,334355.21753387264,6258032.688552235,113.44538948128945,172,40.06118091076238
18 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704345925,334401.06677048345,6258031.736147273,623.1053442540208,107.10941116463547,334388.70152648306,6258050.822588327,122.93738126110821,172,4.378030942807819
20 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704345928,334415.4912185195,6258040.814764345,620.0718922402118,106.92450371197444,334403.00444000785,6258060.088800669,122.93738126143455,172,4.5767675725793815
22 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704345930,334431.22006866004,6258050.070041349,707.1113641418389,111.99177245588439,334418.3067450708,6258070.002473696,122.93738126173199,172,4.776153813121868
24 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704353912,334447.5670250338,6258060.271948017,696.9367607747581,112.43874958383961,334434.4763960871,6258080.478061033,122.93738126176781,172,4.979931259528681
26 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northwest,GANSW704353913,334463.85128446453,6258070.295442317,694.9799575844246,114.51564981406432,334450.1284912617,6258090.618347293,124.02870829696269,172,5.1806476212022385
13 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Southeast,GANSW704345920,334403.96906385827,6258093.253181241,647.528259156679,106.51211642476676,334418.8176945758,6258070.333494827,-57.06261873908662,172,10.026785353633755
15 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Southeast,GANSW704345922,334420.35254528874,6258103.066328989,630.900306939893,105.74203850653035,334434.83567137324,6258080.710819282,-57.06261873883847,172,9.757569920180059
17 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Northeast,GANSW704345924,334436.2122391159,6258113.046659621,597.8807749408071,104.07254445936084,334448.70376554894,6258119.142098575,26.010797951465914,170,0.6825509070224515
19 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Southwest,GANSW704345926,334458.65448469156,6258128.706344229,628.8452434052164,114.93336107186329,334446.8479922288,6258122.945178494,-153.98920204659206,170,0.0
85 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW706361185,334408.819227079,6258133.006400975,560.1677041137632,98.5002141369613,334393.43626888405,6258156.820153199,122.86122803854592,171,12.681699270516635
89 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Southwest,GANSW706370753,334448.9111433325,6258154.40310022,987.5140663978993,136.81020867431877,334434.17137286015,6258145.450644212,-148.72686918993702,170,3.005539699832066
87 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northeast,GANSW706361184,334424.82271872385,6258142.7918816395,597.3930879738432,102.10729187682736,334432.8317322759,6258147.656295344,31.273130810164812,170,0.0
91 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704357407,334464.7023873623,6258169.689413065,1038.3411528820418,142.13896172443654,334432.7941370565,6258193.436263723,143.34253256660668,171,12.70881161677847
"UNIT 2, 91 EASTERN VALLEY WAY",CASTLECRAG,2068,NSW,Northwest,GANSW716467718,334464.7023873623,6258169.689413065,1038.3411528820418,142.13896172443654,334432.7941370565,6258193.436263723,143.34253256660668,171,12.70881161677847
83 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW706361186,334393.197285686,6258124.501941422,542.2528188995523,97.78105550865327,334380.75958943646,6258149.9709799625,116.02837263003136,171,12.317553396083511
81 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW706361187,334378.4641184629,6258116.659495953,545.4749477271195,99.63582989771268,334365.7710803687,6258142.651405542,116.02837262980877,171,11.956799702663066
79 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704341178,334364.0362778714,6258109.221910233,567.9435130740865,102.69012130661034,334351.1887446192,6258135.530184127,116.02837262998221,171,11.617196262170507
77 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704341177,334350.3084945753,6258101.856924765,549.9985325733484,103.07992297971576,334337.20029039873,6258128.698982222,116.02837263041704,171,11.277108076827638
75 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704341175,334336.70308232214,6258095.567706758,555.9184914255533,103.7441907369348,334323.7348294265,6258122.123181838,116.02837263016545,171,10.947138824391748
73 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704341174,334313.6315643035,6258086.120779101,1226.5611635103216,139.11998856684477,334300.88698266714,6258110.640730923,117.4637747139536,171,10.398723781734624
11 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Southeast,GANSW704345918,334388.099473853,6258083.24090664,623.2027845067391,105.13510879081691,334403.0708185728,6258060.131804346,-57.06261873884492,172,10.292984402759805
9 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Southeast,GANSW704369713,334372.5744624273,6258073.718195557,630.0133851548519,105.93139112346887,334387.7900531998,6258050.232085912,-57.062618738918204,172,10.559528610656937
7 MOROTAI CRESCENT,CASTLECRAG,2068,NSW,Southeast,GANSW704353920,334356.7698052615,6258064.535206,655.7922496867693,108.58974655993643,334368.1489353881,6258038.296636104,-66.55461051891264,172,9.77197580330561
71 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704341173,334289.0322177564,6258070.23785275,646.3924846748349,103.10983005068312,334270.7906582126,6258087.936579293,135.86531518368173,171,11.223630835395005
90 THE BULWARK,CASTLECRAG,2068,NSW,Southwest,GANSW704360755,335204.7415504275,6258321.198057587,713.2592687572172,111.01031103768479,335193.7913306271,6258295.569315949,-113.1352387474752,80,9.472951847661822
92 THE BULWARK,CASTLECRAG,2068,NSW,Southwest,GANSW704360757,335222.4818596862,6258309.924136353,686.1032581475425,108.23097956422548,335210.5476480379,6258287.57300483,-118.0996386772834,80,8.070214828135756
94 THE BULWARK,CASTLECRAG,2068,NSW,Southwest,GANSW704360759,335238.81071795913,6258298.247361177,663.9829044449452,108.69092444828152,335221.4336385336,6258278.188132302,-130.90200763118668,80,8.39417233173637
99 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704360764,335120.15471714013,6258298.599587838,812.8877167475636,128.9946935390299,335140.3230701615,6258319.259770349,45.69016413767212,80,3.9214943941200286
101 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704349514,335136.43612190156,6258289.219433132,677.2400926310388,114.11207798866965,335151.89813297766,6258310.1974907275,53.60769227049452,80,4.721547622775893
103 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704346920,335153.8553170909,6258283.732684005,708.588429324174,115.01540707970837,335160.3403997641,6258307.935397328,75.00003272546014,80,4.814273664986973
105 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704346922,335171.1421546655,6258278.557392734,721.528014527806,116.5750699066131,335180.78506836033,6258301.126414016,66.86476125209003,80,5.091643141993703
107 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704346924,335194.82725950715,6258266.3954129955,1419.4474258699859,152.57133716777935,335206.28377141187,6258289.671673289,63.793714425194075,80,5.090408800006321
13 THE BASTION,CASTLECRAG,2068,NSW,South,GANSW717384910,335131.9965254229,6258244.22621593,797.9092386212614,126.29499169076566,335121.09393537283,6258214.374318354,-110.06334004852293,139,8.799863580745619
11 THE BASTION,CASTLECRAG,2068,NSW,South,GANSW710651643,335148.26273740997,6258237.854206052,765.672238426732,122.81288222475197,335137.4991037466,6258208.382778787,-110.06334004888704,139,9.179665276682504
111 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704346927,335214.4661200874,6258248.378530114,670.6834504701803,113.3830261986518,335233.1769390262,6258264.840998177,41.34250875919593,80,6.220759272503441
